label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
headache,0.15813332796096802,0.326349675655365,3.1320834636971995e-07,0.2168630063533783,0.3140369653701782,-0.01036481186747551,0.2567712664604187,0.2654854655265808,-0.016564344987273216,0.2935566306114197,0.23380602896213531,-0.021588174626231194,0.3272433578968048,0.22048571705818176,-0.024262292310595512,0.20073552429676056,0.16281738877296448,-0.010024083778262138,0.27278563380241394,0.15835171937942505,-0.023090526461601257,0.31010228395462036,0.17676444351673126,-0.034870315343141556,0.33301210403442383,0.19977036118507385,-0.04227233678102493,0.1915367990732193,0.15074974298477173,-0.010342145338654518,0.2694455683231354,0.14017191529273987,-0.022106777876615524,0.3078678250312805,0.16168004274368286,-0.028756873682141304,0.3326493501663208,0.18842050433158875,-0.0319756418466568,0.19332540035247803,0.15792518854141235,-0.011920014396309853,0.26963990926742554,0.14197534322738647,-0.024484677240252495,0.3073643445968628,0.16097983717918396,-0.029615158215165138,0.33164599537849426,0.18346719443798065,-0.03118159808218479,0.2044999748468399,0.17831745743751526,-0.014291835017502308,0.26784417033195496,0.1759444624185562,-0.025130359455943108,0.2998158037662506,0.18843641877174377,-0.02810513600707054,0.32208189368247986,0.20226936042308807,-0.027641166001558304
headache,0.16525334119796753,0.3195306062698364,3.0563617769985285e-07,0.22074943780899048,0.3159031569957733,-0.018242986872792244,0.26261046528816223,0.27178052067756653,-0.026538286358118057,0.298805296421051,0.23520846664905548,-0.03054649941623211,0.3311764597892761,0.22139467298984528,-0.03242196515202522,0.21857595443725586,0.17770224809646606,-0.025794940069317818,0.2855391800403595,0.16543284058570862,-0.03751809895038605,0.3194749653339386,0.18258872628211975,-0.04575830325484276,0.3400527238845825,0.20235425233840942,-0.05033436417579651,0.20251262187957764,0.1546720266342163,-0.019146503880620003,0.2759464383125305,0.1391819268465042,-0.030860746279358864,0.3125011920928955,0.16335543990135193,-0.034414954483509064,0.33440500497817993,0.19033107161521912,-0.035126540809869766,0.19648310542106628,0.14830151200294495,-0.013096117414534092,0.2659931778907776,0.12993040680885315,-0.024102309718728065,0.3005947172641754,0.15090617537498474,-0.026929017156362534,0.3224184811115265,0.1741185039281845,-0.027202624827623367,0.1979692578315735,0.15447944402694702,-0.008219056762754917,0.25446683168411255,0.14769332110881805,-0.018293462693691254,0.2838897407054901,0.16210247576236725,-0.021187232807278633,0.3042723536491394,0.17775645852088928,-0.020786071196198463
headache,0.1745360940694809,0.3464624285697937,1.973119054810013e-07,0.2299695461988449,0.3299502730369568,-0.0052925655618309975,0.2681494355201721,0.2802509069442749,-0.007394693326205015,0.30166009068489075,0.2503640651702881,-0.010377458296716213,0.33242878317832947,0.2384813278913498,-0.011144271120429039,0.21963068842887878,0.17934496700763702,0.005441599525511265,0.2835829257965088,0.16832660138607025,-0.003922590054571629,0.3217232823371887,0.18688857555389404,-0.015560519881546497,0.34513652324676514,0.210523784160614,-0.023229187354445457,0.21172812581062317,0.174863800406456,0.002945361193269491,0.28025996685028076,0.1602160632610321,-0.006039030849933624,0.3179556429386139,0.18188732862472534,-0.01522061787545681,0.3423345685005188,0.20828360319137573,-0.020357122644782066,0.21483561396598816,0.18584175407886505,-0.0010892502032220364,0.2798594534397125,0.16867685317993164,-0.009988555684685707,0.3151586651802063,0.18551702797412872,-0.016325470060110092,0.33775603771209717,0.20657658576965332,-0.01893223635852337,0.2263413518667221,0.20664452016353607,-0.005966146010905504,0.2807166576385498,0.19267278909683228,-0.012126191519200802,0.30901432037353516,0.2024645358324051,-0.013510280288755894,0.3282850980758667,0.21657957136631012,-0.012600730173289776
headache,0.1740167737007141,0.3421984910964966,3.003330846240715e-07,0.22660094499588013,0.3275211453437805,-0.013543088920414448,0.26676145195961,0.2789769470691681,-0.018224870786070824,0.3033753037452698,0.2496563047170639,-0.021062342450022697,0.3357580900192261,0.23830187320709229,-0.021533777937293053,0.2186165750026703,0.1815832555294037,-0.008112429641187191,0.2857785224914551,0.16794581711292267,-0.0181337408721447,0.3239443898200989,0.1871577352285385,-0.028008857741951942,0.3464362323284149,0.21033300459384918,-0.033604566007852554,0.209120973944664,0.17565199732780457,-0.004047360271215439,0.2790098190307617,0.16044434905052185,-0.012592952698469162,0.316333532333374,0.1825261116027832,-0.018922215327620506,0.3397543430328369,0.209210604429245,-0.02211548388004303,0.21074949204921722,0.18620909750461578,-0.0014391429722309113,0.2748323380947113,0.16871246695518494,-0.010344238951802254,0.3099733889102936,0.18528036773204803,-0.015488722361624241,0.3324275314807892,0.2077583372592926,-0.017186913639307022,0.21950587630271912,0.2065362185239792,2.8238597224117257e-05,0.2720896303653717,0.1918475329875946,-0.007845189422369003,0.3017178773880005,0.20092475414276123,-0.01059518288820982,0.3222791850566864,0.21518556773662567,-0.010107762180268764
headache,0.17488758265972137,0.33990517258644104,2.997487626998918e-07,0.22580629587173462,0.3275306522846222,-0.01583932898938656,0.26657044887542725,0.27977269887924194,-0.021252822130918503,0.3041955530643463,0.2498229295015335,-0.024148549884557724,0.3366487920284271,0.2367272973060608,-0.0246555395424366,0.22057822346687317,0.18327270448207855,-0.01035027764737606,0.28731900453567505,0.16974595189094543,-0.02029235102236271,0.3245471119880676,0.18874339759349823,-0.02983410283923149,0.3464027941226959,0.21115636825561523,-0.035134412348270416,0.21041670441627502,0.17647609114646912,-0.004797197878360748,0.27965354919433594,0.1613028347492218,-0.013673610053956509,0.3164656162261963,0.18347397446632385,-0.019951144233345985,0.3396032452583313,0.210076242685318,-0.022824602201581,0.21108275651931763,0.18583765625953674,-0.0007481463835574687,0.27424269914627075,0.16887500882148743,-0.009987893514335155,0.3087601959705353,0.18525537848472595,-0.015005085617303848,0.33117160201072693,0.2072874903678894,-0.01635601371526718,0.21850913763046265,0.20473112165927887,0.0020540731493383646,0.2701731026172638,0.19006451964378357,-0.006283470429480076,0.29964345693588257,0.1989952027797699,-0.009124664589762688,0.3204123079776764,0.21291951835155487,-0.008462002500891685
headache,0.1881943643093109,0.36344635486602783,2.0773308051502681e-07,0.24177145957946777,0.35182932019233704,-0.007175443693995476,0.2800508141517639,0.3054047226905823,-0.010906622745096684,0.31429436802864075,0.2778667211532593,-0.015490195713937283,0.34501126408576965,0.26384758949279785,-0.01760406233370304,0.2288927286863327,0.20346716046333313,0.004816732835024595,0.29145073890686035,0.18975238502025604,-0.0064744772389531136,0.3297080099582672,0.21004320681095123,-0.019179603084921837,0.3536626398563385,0.23480570316314697,-0.0274498350918293,0.22229725122451782,0.19686216115951538,0.0022418396547436714,0.2895112931728363,0.17596960067749023,-0.009639665484428406,0.32639992237091064,0.2003294676542282,-0.018904920667409897,0.3496922254562378,0.2286698818206787,-0.023163937032222748,0.22678203880786896,0.2053355723619461,-0.002334022894501686,0.287931352853775,0.1803683340549469,-0.01368847768753767,0.3235856294631958,0.19687849283218384,-0.01885022222995758,0.34663230180740356,0.2187269777059555,-0.019853433594107628,0.2400410920381546,0.224958598613739,-0.008035634644329548,0.2895803451538086,0.20669934153556824,-0.01672232709825039,0.31837451457977295,0.21546633541584015,-0.018181446939706802,0.3388109803199768,0.22921602427959442,-0.01684257574379444
headache,0.18567007780075073,0.36289772391319275,2.7726628104574047e-07,0.2400939017534256,0.34800389409065247,-0.009095525369048119,0.27983328700065613,0.30168741941452026,-0.014045938849449158,0.31572532653808594,0.2738012373447418,-0.019054826349020004,0.3474465608596802,0.2596047818660736,-0.021532274782657623,0.23099562525749207,0.2029862105846405,-0.0014943088172003627,0.29864534735679626,0.18848608434200287,-0.013920638710260391,0.33651840686798096,0.20898553729057312,-0.02585676871240139,0.35870158672332764,0.23348455131053925,-0.03277911618351936,0.2224058210849762,0.196262389421463,-0.0024759438820183277,0.2933449149131775,0.17711305618286133,-0.014191599562764168,0.33069491386413574,0.2019757181406021,-0.02148871310055256,0.3536165952682495,0.2304484248161316,-0.02425398677587509,0.22509512305259705,0.20620408654212952,-0.005307047162204981,0.2898990511894226,0.1844598352909088,-0.01681523770093918,0.32559123635292053,0.20175519585609436,-0.020830387249588966,0.34834879636764526,0.2238808274269104,-0.020862136036157608,0.2362690418958664,0.2277442365884781,-0.009227597154676914,0.2884053587913513,0.21237407624721527,-0.018430721014738083,0.31793782114982605,0.2212199866771698,-0.019778726622462273,0.3388115465641022,0.23390381038188934,-0.01790442317724228
headache,0.19071891903877258,0.38180404901504517,3.530119840888801e-07,0.24773937463760376,0.36251163482666016,-0.005720492918044329,0.2830110490322113,0.318996787071228,-0.012067471630871296,0.3177509307861328,0.2948048710823059,-0.02019082009792328,0.3485186994075775,0.2798125445842743,-0.025644760578870773,0.2173229157924652,0.20439167320728302,0.0006702934624627233,0.28983399271965027,0.20041698217391968,-0.01570698991417885,0.3322783410549164,0.22032353281974792,-0.03199461102485657,0.3608406186103821,0.2440643310546875,-0.043149564415216446,0.2176441103219986,0.2033069133758545,-0.005998021923005581,0.2944605052471161,0.18627354502677917,-0.023140834644436836,0.33451512455940247,0.21101756393909454,-0.034767698496580124,0.36144939064979553,0.23910537362098694,-0.040493495762348175,0.22987836599349976,0.22181054949760437,-0.014494423754513264,0.30097174644470215,0.20201611518859863,-0.03148936480283737,0.3410158157348633,0.22275221347808838,-0.037523508071899414,0.36839428544044495,0.24533618986606598,-0.03888100013136864,0.2515867352485657,0.2536735236644745,-0.0238800048828125,0.30765271186828613,0.25364261865615845,-0.03666382282972336,0.336506187915802,0.26689743995666504,-0.03877043351531029,0.3583683371543884,0.28076836466789246,-0.03778471425175667
headache,0.19334745407104492,0.3918774127960205,2.526211062559014e-07,0.25039219856262207,0.36622241139411926,0.0057001058012247086,0.28764575719833374,0.32595008611679077,0.0036488843616098166,0.3230239450931549,0.3013795018196106,-0.0023846086114645004,0.35041263699531555,0.2812275290489197,-0.0062759737484157085,0.22190245985984802,0.21348974108695984,0.012724839150905609,0.29320845007896423,0.2030697762966156,0.004824885632842779,0.33199504017829895,0.22350895404815674,-0.0047982074320316315,0.35516658425331116,0.2463112324476242,-0.01174221932888031,0.22658368945121765,0.21318843960762024,0.00211423565633595,0.3038046360015869,0.19238848984241486,-0.005077217239886522,0.34146976470947266,0.21504783630371094,-0.012695337645709515,0.3650803864002228,0.24261952936649323,-0.016949160024523735,0.24179238080978394,0.23332931101322174,-0.009116134606301785,0.3170844316482544,0.21259939670562744,-0.016377374529838562,0.35443106293678284,0.23095890879631042,-0.019941365346312523,0.3769629895687103,0.25159594416618347,-0.02137460745871067,0.26582279801368713,0.26723894476890564,-0.02027149498462677,0.32514557242393494,0.2666674852371216,-0.02368999645113945,0.35220861434936523,0.27295956015586853,-0.02269943617284298,0.3703843355178833,0.28087106347084045,-0.021191295236349106
headache,0.19612950086593628,0.3962016999721527,2.8415408337423287e-07,0.2523999512195587,0.3682505786418915,0.0030464655719697475,0.29102426767349243,0.32414883375167847,0.0014473646879196167,0.3269169330596924,0.29961737990379333,-0.00377861550077796,0.3557954430580139,0.28199028968811035,-0.006768284365534782,0.22712652385234833,0.21448567509651184,0.015076284296810627,0.2965725362300873,0.20542629063129425,0.006939372047781944,0.3367345333099365,0.22457413375377655,-0.0038807704113423824,0.36206260323524475,0.2456613928079605,-0.01183087658137083,0.2323184758424759,0.2149275541305542,0.005834433250129223,0.30749109387397766,0.19594067335128784,-0.0017635882832109928,0.3453215956687927,0.2186494767665863,-0.010418717749416828,0.37000200152397156,0.24515767395496368,-0.015221623703837395,0.24794785678386688,0.23631174862384796,-0.004682507365942001,0.3182961046695709,0.2167559713125229,-0.012383444234728813,0.355450302362442,0.23358967900276184,-0.01664142869412899,0.38013291358947754,0.2519451081752777,-0.01849435828626156,0.2714413106441498,0.27186819911003113,-0.0154967550188303,0.3255563974380493,0.27005067467689514,-0.019227104261517525,0.3520989418029785,0.2770635783672333,-0.018390581011772156,0.37160226702690125,0.28567084670066833,-0.016886504366993904
headache,0.1961388736963272,0.3953916132450104,2.8457714051910443e-07,0.25398144125938416,0.3714844584465027,0.0017565846210345626,0.2911013066768646,0.32591450214385986,-0.00019315682584419847,0.3256795406341553,0.3007928431034088,-0.005505632609128952,0.3557613790035248,0.28662362694740295,-0.008610516786575317,0.2279629111289978,0.21317502856254578,0.012027978897094727,0.2977019250392914,0.20358797907829285,0.002535474020987749,0.33842432498931885,0.2230135053396225,-0.008807576261460781,0.36360180377960205,0.24513323605060577,-0.016957761719822884,0.23221828043460846,0.2149733603000641,0.0032300313469022512,0.3081865608692169,0.19717106223106384,-0.005927026737481356,0.34613853693008423,0.2201976478099823,-0.014687229879200459,0.37040281295776367,0.24625526368618011,-0.01946767419576645,0.2467460036277771,0.2366415411233902,-0.0068985335528850555,0.3176993131637573,0.21981941163539886,-0.015563604421913624,0.35499653220176697,0.23643961548805237,-0.019487394019961357,0.37949562072753906,0.25373604893684387,-0.020936476066708565,0.2686176002025604,0.27185389399528503,-0.017482217401266098,0.3236273229122162,0.2684096693992615,-0.021775344386696815,0.35107070207595825,0.27360793948173523,-0.021027760580182076,0.3708451986312866,0.27992457151412964,-0.0194771196693182
headache,0.1959182322025299,0.3950579762458801,2.979899420552101e-07,0.25392669439315796,0.3708561062812805,0.0010559797519817948,0.2911146879196167,0.32550856471061707,-0.0013291719369590282,0.32610079646110535,0.30051568150520325,-0.006940518040210009,0.3564067482948303,0.28619685769081116,-0.010334045626223087,0.22770743072032928,0.2131674885749817,0.01131285261362791,0.29792892932891846,0.20400679111480713,0.0014977131504565477,0.3388836681842804,0.22331282496452332,-0.01012713834643364,0.36422646045684814,0.2454201579093933,-0.0184785109013319,0.23197293281555176,0.21514101326465607,0.002744908444583416,0.3081934154033661,0.1972655951976776,-0.0067541818134486675,0.34628769755363464,0.2204297035932541,-0.015731504186987877,0.37055811285972595,0.24671481549739838,-0.02062143012881279,0.24660992622375488,0.2370208352804184,-0.007187188602983952,0.31772366166114807,0.22026535868644714,-0.016094114631414413,0.35505133867263794,0.2368260622024536,-0.020000088959932327,0.3794017434120178,0.2541182339191437,-0.021388236433267593,0.26862600445747375,0.27244338393211365,-0.017632734030485153,0.32373183965682983,0.26909196376800537,-0.02217036299407482,0.35134759545326233,0.27381449937820435,-0.02146824449300766,0.3711468577384949,0.2796613276004791,-0.01990874856710434
headache,0.19599589705467224,0.3947932720184326,3.0348425639203924e-07,0.2543596625328064,0.37062105536460876,0.0008811468142084777,0.2914138734340668,0.32528772950172424,-0.0016479037003591657,0.32632964849472046,0.30034276843070984,-0.00737522030249238,0.356579065322876,0.28589102625846863,-0.010875529609620571,0.22756707668304443,0.21299248933792114,0.01100850384682417,0.2980605661869049,0.2039612978696823,0.0009647137485444546,0.33911868929862976,0.22335538268089294,-0.010795067064464092,0.36449119448661804,0.2455700784921646,-0.01921635866165161,0.23166707158088684,0.2149989902973175,0.0024674683809280396,0.3080899715423584,0.19695183634757996,-0.007344353012740612,0.346352219581604,0.22032348811626434,-0.01643841713666916,0.3706648051738739,0.24684253334999084,-0.021349169313907623,0.24622786045074463,0.23692812025547028,-0.007451213430613279,0.3175579011440277,0.21997390687465668,-0.016630832105875015,0.3551400899887085,0.23673656582832336,-0.020598698407411575,0.3795560896396637,0.25419139862060547,-0.02197406440973282,0.26829248666763306,0.2724291980266571,-0.017884230241179466,0.3236411213874817,0.2691439390182495,-0.022661888971924782,0.35133203864097595,0.27389562129974365,-0.022062789648771286,0.37111353874206543,0.2796878516674042,-0.02054460160434246
